AREA	YEAR	AGE	Yearclass	FMOR	WECA	WEST	CANUM	STNUM	MATPROP	M
ICELAND	1963	10	1953	0.65	7.61	NA	6.508	12	1	0.2
ICELAND	1963	11	1952	0.63	8.23	NA	1.657	2.7	1	0.2
ICELAND	1963	12	1951	0.46	9.1	NA	1.03	2.9	1	0.2
ICELAND	1963	13	1950	0.29	9.92	NA	1.372	5.6	1	0.2
ICELAND	1963	14	1949	0.29	11.553	NA	0.246	2	1	0.2
ICELAND	1964	1	1963	NA	NA	NA	NA	NA	NA	NA
ICELAND	1964	2	1962	NA	NA	NA	NA	NA	NA	NA
ICELAND	1964	3	1961	0.13	1.21	NA	19.287	204	0.019	0.2
ICELAND	1964	4	1960	0.29	1.75	NA	28.845	128	0.026	0.2
ICELAND	1964	5	1959	0.37	2.64	NA	18.712	58	0.048	0.2
ICELAND	1964	6	1958	0.36	4.02	NA	11.62	54	0.329	0.2
ICELAND	1964	7	1957	0.43	5.45	NA	7.936	28	0.762	0.2
ICELAND	1964	8	1956	0.57	6.46	NA	18.032	31	0.826	0.2
ICELAND	1964	9	1955	0.74	8	NA	5.04	12	0.849	0.2
ICELAND	1964	10	1954	0.81	9.94	NA	1.437	4	1	0.2
ICELAND	1964	11	1953	0.83	9.21	NA	2.67	5.2	1	0.2
ICELAND	1964	12	1952	0.61	10.94	NA	0.655	1.2	1	0.2
ICELAND	1964	13	1951	0.39	12.67	NA	0.37	1.5	1	0.2
ICELAND	1964	14	1950	0.39	15.9	NA	1.025	3.5	1	0.2
ICELAND	1965	1	1964	NA	NA	NA	NA	NA	NA	NA
ICELAND	1965	2	1963	NA	NA	NA	NA	NA	NA	NA
ICELAND	1965	3	1962	0.12	1.02	NA	21.658	216	0.019	0.2
ICELAND	1965	4	1961	0.28	1.53	NA	29.586	147	0.025	0.2
ICELAND	1965	5	1960	0.38	2.57	NA	24.783	78	0.045	0.2
ICELAND	1965	6	1959	0.4	4.09	NA	11.706	33	0.354	0.2
ICELAND	1965	7	1958	0.47	5.41	NA	9.334	31	0.751	0.2
ICELAND	1965	8	1957	0.6	6.4	NA	6.394	15	0.826	0.2
ICELAND	1965	9	1956	0.74	7.12	NA	11.122	14	0.842	0.2
ICELAND	1965	10	1955	0.85	8.6	NA	1.477	5	1	0.2
ICELAND	1965	11	1954	0.88	12.31	NA	0.823	1.6	1	0.2
ICELAND	1965	12	1953	0.65	10.46	NA	0.489	1.8	1	0.2
ICELAND	1965	13	1952	0.43	10.19	NA	0.118	0.5	1	0.2
ICELAND	1965	14	1951	0.43	17.22	NA	0.489	0.8	1	0.2
ICELAND	1966	1	1965	NA	NA	NA	NA	NA	NA	NA
ICELAND	1966	2	1964	NA	NA	NA	NA	NA	NA	NA
ICELAND	1966	3	1963	0.09	1.17	NA	17.91	229	0.019	0.2
ICELAND	1966	4	1962	0.25	1.68	NA	30.649	157	0.026	0.2
ICELAND	1966	5	1961	0.34	2.59	NA	20.006	91	0.045	0.2
ICELAND	1966	6	1960	0.38	4.18	NA	13.872	44	0.394	0.2
ICELAND	1966	7	1959	0.49	5.73	NA	5.942	18	0.791	0.2
ICELAND	1966	8	1958	0.62	6.9	NA	7.586	16	0.849	0.2
ICELAND	1966	9	1957	0.78	7.83	NA	2.32	7	0.849	0.2
ICELAND	1966	10	1956	0.92	8.58	NA	5.583	6	1	0.2
ICELAND	1966	11	1955	1.01	9.09	NA	0.407	1.6	1	0.2
ICELAND	1966	12	1954	0.79	14.23	NA	0.363	0.6	1	0.2
ICELAND	1966	13	1953	0.53	14.09	NA	0.299	0.8	1	0.2
ICELAND	1966	14	1952	0.53	17.924	NA	0.311	0.3	1	0.2
ICELAND	1967	1	1966	NA	NA	NA	NA	NA	NA	NA
ICELAND	1967	2	1965	NA	NA	NA	NA	NA	NA	NA
ICELAND	1967	3	1964	0.08	1.12	NA	25.945	320	0.019	0.2
ICELAND	1967	4	1963	0.23	1.82	NA	27.941	171	0.028	0.2
ICELAND	1967	5	1962	0.3	2.66	NA	24.322	100	0.051	0.2
ICELAND	1967	6	1961	0.34	4.067	NA	11.32	53	0.341	0.2
ICELAND	1967	7	1960	0.48	5.56	NA	8.751	24	0.772	0.2
ICELAND	1967	8	1959	0.61	7.79	NA	2.595	9	0.842	0.2
ICELAND	1967	9	1958	0.75	7.84	NA	5.49	7	0.849	0.2
ICELAND	1967	10	1957	0.88	8.43	NA	1.392	2	1	0.2
ICELAND	1967	11	1956	0.93	9.09	NA	1.998	1.8	1	0.2
ICELAND	1967	12	1955	0.72	10.09	NA	0.109	0.5	1	0.2
ICELAND	1967	13	1954	0.46	14.24	NA	0.03	0.2	1	0.2
ICELAND	1967	14	1953	0.46	16.412	NA	0.106	0.4	1	0.2
ICELAND	1968	1	1967	NA	NA	NA	NA	NA	NA	NA
ICELAND	1968	2	1966	NA	NA	NA	NA	NA	NA	NA
ICELAND	1968	3	1965	0.08	1.17	NA	11.933	172	0.019	0.2
ICELAND	1968	4	1964	0.25	1.59	NA	47.311	243	0.025	0.2
ICELAND	1968	5	1963	0.34	2.68	NA	22.344	111	0.051	0.2
ICELAND	1968	6	1962	0.41	3.93	NA	16.277	60	0.292	0.2
ICELAND	1968	7	1961	0.58	5.04	NA	15.59	31	0.682	0.2
ICELAND	1968	8	1960	0.77	5.91	NA	7.059	12	0.801	0.2
ICELAND	1968	9	1959	1.04	7.51	NA	1.571	4	0.842	0.2
ICELAND	1968	10	1958	1.2	8.48	NA	2.506	3	1	0.2
ICELAND	1968	11	1957	1.36	10.75	NA	0.512	0.8	1	0.2
ICELAND	1968	12	1956	1.08	11.58	NA	0.659	0.6	1	0.2
ICELAND	1968	13	1955	0.74	14.64	NA	0.047	0.2	1	0.2
ICELAND	1968	14	1954	0.74	16.011	NA	0.098	0.1	1	0.2
ICELAND	1969	1	1968	NA	NA	NA	NA	NA	NA	NA
ICELAND	1969	2	1967	NA	NA	NA	NA	NA	NA	NA
ICELAND	1969	3	1966	0.06	1.1	NA	11.149	248	0.019	0.2
ICELAND	1969	4	1965	0.23	1.81	NA	23.925	130	0.028	0.2
ICELAND	1969	5	1964	0.32	2.48	NA	45.445	155	0.043	0.2
ICELAND	1969	6	1963	0.35	3.77	NA	17.397	65	0.227	0.2
ICELAND	1969	7	1962	0.5	5.04	NA	12.559	33	0.682	0.2
ICELAND	1969	8	1961	0.61	5.86	NA	14.811	41	0.801	0.2
ICELAND	1969	9	1960	0.72	7	NA	1.59	5	0.842	0.2
ICELAND	1969	10	1959	0.84	8.35	NA	0.475	1	1	0.2
ICELAND	1969	11	1958	0.87	8.72	NA	0.34	0.7	1	0.2
ICELAND	1969	12	1957	0.71	10.08	NA	0.064	0.2	1	0.2
ICELAND	1969	13	1956	0.44	11.43	NA	0.024	0.2	1	0.2
ICELAND	1969	14	1955	0.44	13.144	NA	0.021	0.1	1	0.2
ICELAND	1970	1	1969	NA	NA	NA	NA	NA	NA	NA
ICELAND	1970	2	1968	NA	NA	NA	NA	NA	NA	NA
ICELAND	1970	3	1967	0.07	0.99	NA	9.876	181	0.019	0.2
ICELAND	1970	4	1966	0.27	1.45	NA	47.21	192	0.023	0.2
ICELAND	1970	5	1965	0.39	2.44	NA	23.607	85	0.041	0.2
ICELAND	1970	6	1964	0.43	3.77	NA	25.451	92	0.227	0.2
ICELAND	1970	7	1963	0.55	4.86	NA	15.196	37	0.644	0.2
ICELAND	1970	8	1962	0.65	5.59	NA	12.261	33	0.772	0.2
ICELAND	1970	9	1961	0.76	6.26	NA	14.469	18	0.818	0.2
ICELAND	1970	10	1960	0.89	8.37	NA	0.567	2	1	0.2
ICELAND	1970	11	1959	0.95	10.49	NA	0.207	0.4	1	0.2
ICELAND	1970	12	1958	0.8	12.31	NA	0.147	0.2	1	0.2
ICELAND	1970	13	1957	0.52	14.59	NA	0.035	0.1	1	0.2
ICELAND	1970	14	1956	0.52	21.777	NA	0.05	0.1	1	0.2
ICELAND	1971	1	1970	NA	NA	NA	NA	NA	NA	NA
ICELAND	1971	2	1969	NA	NA	NA	NA	NA	NA	NA
ICELAND	1971	3	1968	0.09	1.09	NA	13.06	189	0.019	0.2
ICELAND	1971	4	1967	0.31	1.57	NA	35.856	138	0.025	0.2
ICELAND	1971	5	1966	0.48	2.31	NA	45.577	120	0.037	0.2
ICELAND	1971	6	1965	0.53	2.98	NA	21.135	47	0.074	0.2
ICELAND	1971	7	1964	0.62	4.93	NA	17.34	49	0.657	0.2
ICELAND	1971	8	1963	0.72	5.15	NA	10.924	18	0.706	0.2
ICELAND	1971	9	1962	0.8	5.58	NA	6.001	14	0.772	0.2
ICELAND	1971	10	1961	0.96	6.3	NA	4.21	7	0.979	0.2
ICELAND	1971	11	1960	1.03	8.53	NA	0.237	0.6	0.994	0.2
ICELAND	1971	12	1959	0.88	11.24	NA	0.069	0.1	0.982	0.2
ICELAND	1971	13	1958	0.58	14.74	NA	0.038	0.1	0.993	0.2
ICELAND	1971	14	1957	0.58	17.13	NA	0.02	0	1	0.2
ICELAND	1972	1	1971	NA	NA	NA	NA	179	NA	0.2
ICELAND	1972	2	1970	NA	NA	NA	NA	273	NA	0.2
ICELAND	1972	3	1969	0.09	0.98	NA	8.973	139	0.019	0.2
ICELAND	1972	4	1968	0.3	1.46	NA	29.574	141	0.023	0.2
ICELAND	1972	5	1967	0.48	2.21	NA	30.918	83	0.035	0.2
ICELAND	1972	6	1966	0.55	3.25	NA	22.855	61	0.106	0.2
ICELAND	1972	7	1965	0.65	4.33	NA	11.097	23	0.45	0.2
ICELAND	1972	8	1964	0.73	5.61	NA	9.784	22	0.772	0.2
ICELAND	1972	9	1963	0.79	6.04	NA	10.538	23	0.809	0.2
ICELAND	1972	10	1962	0.96	6.1	NA	3.938	5	0.979	0.2
ICELAND	1972	11	1961	1.06	6.87	NA	1.242	2.2	0.994	0.2
ICELAND	1972	12	1960	0.91	8.95	NA	0.119	0.2	0.982	0.2
ICELAND	1972	13	1959	0.6	11.72	NA	0.031	0	0.993	0.2
ICELAND	1972	14	1958	0.6	16	NA	0.001	0	1	0.2
ICELAND	1973	1	1972	NA	NA	NA	NA	NA	NA	NA
ICELAND	1973	2	1971	NA	NA	NA	NA	NA	NA	NA
ICELAND	1973	3	1970	0.12	1.03	NA	36.538	273	0.022	0.2
ICELAND	1973	4	1969	0.32	1.42	NA	25.542	104	0.028	0.2
ICELAND	1973	5	1968	0.49	2.47	NA	27.391	86	0.163	0.2
ICELAND	1973	6	1967	0.56	3.6	NA	17.045	42	0.382	0.2
ICELAND	1973	7	1966	0.67	4.9	NA	12.721	29	0.697	0.2
ICELAND	1973	8	1965	0.75	6.11	NA	3.685	10	0.801	0.2
ICELAND	1973	9	1964	0.8	6.67	NA	4.718	9	0.834	0.2
ICELAND	1973	10	1963	0.95	6.75	NA	5.809	9	0.996	0.2
ICELAND	1973	11	1962	1.04	7.43	NA	1.134	1.6	0.996	0.2
ICELAND	1973	12	1961	0.9	7.95	NA	0.282	0.6	1	0.2
ICELAND	1973	13	1960	0.59	10.17	NA	0.007	0.1	1	0.2
ICELAND	1973	14	1959	0.59	17	NA	0.001	0	1	0.2
ICELAND	1974	1	1973	NA	NA	NA	NA	NA	NA	NA
ICELAND	1974	2	1972	NA	NA	NA	NA	NA	NA	NA
ICELAND	1974	3	1971	0.11	1.05	NA	14.846	179	0.02	0.2
ICELAND	1974	4	1970	0.32	1.71	NA	61.826	199	0.031	0.2
ICELAND	1974	5	1969	0.5	2.43	NA	21.824	62	0.085	0.2
ICELAND	1974	6	1968	0.58	3.82	NA	14.413	43	0.346	0.2
ICELAND	1974	7	1967	0.7	5.24	NA	8.974	20	0.636	0.2
ICELAND	1974	8	1966	0.83	6.66	NA	6.216	12	0.79	0.2
ICELAND	1974	9	1965	0.92	7.15	NA	1.647	4	0.818	0.2
ICELAND	1974	10	1964	1.06	7.76	NA	2.53	3	0.989	0.2
ICELAND	1974	11	1963	1.18	8.19	NA	1.765	2.7	1	0.2
ICELAND	1974	12	1962	1.03	9.78	NA	0.334	0.5	1	0.2
ICELAND	1974	13	1961	0.7	12.38	NA	0.062	0.2	1	0.2
ICELAND	1974	14	1960	0.7	14.7	NA	0.028	0	1	0.2
ICELAND	1975	1	1974	NA	NA	NA	NA	NA	NA	NA
ICELAND	1975	2	1973	NA	NA	NA	NA	NA	NA	NA
ICELAND	1975	3	1972	0.11	1.1	NA	29.301	261	0.02	0.2
ICELAND	1975	4	1971	0.31	1.77	NA	29.489	131	0.035	0.2
ICELAND	1975	5	1970	0.5	2.78	NA	44.138	118	0.118	0.2
ICELAND	1975	6	1969	0.6	3.76	NA	12.088	31	0.287	0.2
ICELAND	1975	7	1968	0.72	5.45	NA	9.628	20	0.715	0.2
ICELAND	1975	8	1967	0.88	6.69	NA	3.691	8	0.809	0.2
ICELAND	1975	9	1966	1.02	7.57	NA	2.051	4	0.839	0.2
ICELAND	1975	10	1965	1.13	8.58	NA	0.752	1	1	0.2
ICELAND	1975	11	1964	1.25	8.81	NA	0.891	0.9	1	0.2
ICELAND	1975	12	1963	1.1	9.78	NA	0.416	0.7	1	0.2
ICELAND	1975	13	1962	0.77	10.09	NA	0.06	0.1	1	0.2
ICELAND	1975	14	1961	0.77	11	NA	0.046	0.1	1	0.2
ICELAND	1976	1	1975	NA	NA	NA	NA	NA	NA	NA
ICELAND	1976	2	1974	NA	NA	NA	NA	NA	NA	NA
ICELAND	1976	3	1973	0.07	1.35	NA	23.578	367	0.025	0.2
ICELAND	1976	4	1972	0.26	1.78	NA	39.79	192	0.026	0.2
ICELAND	1976	5	1971	0.43	2.65	NA	21.092	79	0.086	0.2
ICELAND	1976	6	1970	0.55	4.1	NA	24.395	58	0.253	0.2
ICELAND	1976	7	1969	0.7	5.07	NA	5.803	14	0.406	0.2
ICELAND	1976	8	1968	0.85	6.73	NA	5.343	8	0.797	0.2
ICELAND	1976	9	1967	0.95	8.25	NA	1.297	3	0.841	0.2
ICELAND	1976	10	1966	1.01	9.61	NA	0.633	1	1	0.2
ICELAND	1976	11	1965	1.06	11.54	NA	0.205	0.3	1	0.2
ICELAND	1976	12	1964	0.94	11.43	NA	0.155	0.2	1	0.2
ICELAND	1976	13	1963	0.65	14.06	NA	0.065	0.2	1	0.2
ICELAND	1976	14	1962	0.65	16.18	NA	0.029	0.1	1	0.2
ICELAND	1977	1	1976	NA	NA	NA	NA	NA	NA	NA
ICELAND	1977	2	1975	NA	NA	NA	NA	NA	NA	NA
ICELAND	1977	3	1974	0.03	1.259	NA	2.614	143	0.019	0.2
ICELAND	1977	4	1973	0.2	1.911	NA	42.659	281	0.024	0.2
ICELAND	1977	5	1972	0.33	2.856	NA	32.465	121	0.06	0.2
ICELAND	1977	6	1971	0.43	4.069	NA	12.162	42	0.382	0.2
ICELAND	1977	7	1970	0.61	5.777	NA	13.017	27	0.742	0.2
ICELAND	1977	8	1969	0.72	6.636	NA	2.809	6	0.817	0.2
ICELAND	1977	9	1968	0.73	7.685	NA	1.773	3	0.842	0.2
ICELAND	1977	10	1967	0.74	9.73	NA	0.421	1	1	0.2
ICELAND	1977	11	1966	0.7	11.703	NA	0.086	0.4	1	0.2
ICELAND	1977	12	1965	0.63	14.394	NA	0.024	0.1	1	0.2
ICELAND	1977	13	1964	0.41	17.456	NA	0.006	0.1	1	0.2
ICELAND	1977	14	1963	0.41	24.116	NA	0.002	0.1	1	0.2
ICELAND	1978	1	1977	NA	NA	NA	NA	NA	NA	NA
ICELAND	1978	2	1976	NA	NA	NA	NA	NA	NA	NA
ICELAND	1978	3	1975	0.03	1.289	NA	5.999	228	0.025	0.2
ICELAND	1978	4	1974	0.17	1.833	NA	16.287	114	0.025	0.2
ICELAND	1978	5	1973	0.28	2.929	NA	43.931	190	0.052	0.2
ICELAND	1978	6	1972	0.35	3.955	NA	17.626	71	0.192	0.2
ICELAND	1978	7	1971	0.53	5.726	NA	8.729	22	0.737	0.2
ICELAND	1978	8	1970	0.6	6.806	NA	4.119	12	0.82	0.2
ICELAND	1978	9	1969	0.55	9.041	NA	0.978	2	0.836	0.2
ICELAND	1978	10	1968	0.55	10.865	NA	0.348	1	1	0.2
ICELAND	1978	11	1967	0.48	13.068	NA	0.119	0.3	1	0.2
ICELAND	1978	12	1966	0.45	11.982	NA	0.048	0.2	1	0.2
ICELAND	1978	13	1965	0.28	19.062	NA	0.015	0	1	0.2
ICELAND	1978	14	1964	0.28	21.284	NA	0.027	0	1	0.2
ICELAND	1979	1	1978	NA	NA	NA	NA	NA	NA	NA
ICELAND	1979	2	1977	NA	NA	NA	NA	NA	NA	NA
ICELAND	1979	3	1976	0.03	1.408	NA	7.186	243	0.019	0.2
ICELAND	1979	4	1975	0.17	1.956	NA	28.427	181	0.021	0.2
ICELAND	1979	5	1974	0.27	2.642	NA	13.772	78	0.053	0.2
ICELAND	1979	6	1973	0.34	3.999	NA	34.443	117	0.282	0.2
ICELAND	1979	7	1972	0.5	5.548	NA	14.13	41	0.635	0.2
ICELAND	1979	8	1971	0.57	6.754	NA	4.426	11	0.79	0.2
ICELAND	1979	9	1970	0.5	8.299	NA	1.432	5	0.836	0.2
ICELAND	1979	10	1969	0.49	9.312	NA	0.35	1	0.919	0.2
ICELAND	1979	11	1968	0.42	13.13	NA	0.168	0.5	1	0.2
ICELAND	1979	12	1967	0.39	13.418	NA	0.043	0.2	1	0.2
ICELAND	1979	13	1966	0.25	13.54	NA	0.024	0.1	1	0.2
ICELAND	1979	14	1965	0.25	20.072	NA	0.004	0	1	0.2
ICELAND	1980	1	1979	NA	NA	NA	NA	NA	NA	NA
ICELAND	1980	2	1978	NA	NA	NA	NA	NA	NA	NA
ICELAND	1980	3	1977	0.03	1.392	NA	4.348	140	0.026	0.2
ICELAND	1980	4	1976	0.17	1.862	NA	28.53	194	0.021	0.2
ICELAND	1980	5	1975	0.31	2.733	NA	32.5	125	0.047	0.2
ICELAND	1980	6	1974	0.39	3.768	NA	15.119	49	0.225	0.2
ICELAND	1980	7	1973	0.54	5.259	NA	27.09	72	0.653	0.2
ICELAND	1980	8	1972	0.62	6.981	NA	7.847	20	0.777	0.2
ICELAND	1980	9	1971	0.56	8.037	NA	2.228	5	0.834	0.2
ICELAND	1980	10	1970	0.55	10.731	NA	0.646	3	0.977	0.2
ICELAND	1980	11	1969	0.47	12.301	NA	0.246	0.5	1	0.2
ICELAND	1980	12	1968	0.44	17.281	NA	0.099	0.3	0.964	0.2
ICELAND	1980	13	1967	0.29	14.893	NA	0.025	0.1	1	0.2
ICELAND	1980	14	1966	0.29	19.069	NA	0.004	0.1	1	0.2
ICELAND	1981	1	1980	NA	NA	NA	NA	NA	NA	NA
ICELAND	1981	2	1979	NA	NA	NA	NA	NA	NA	NA
ICELAND	1981	3	1978	0.02	1.18	NA	2.118	140	0.019	0.2
ICELAND	1981	4	1977	0.18	1.651	NA	13.297	111	0.022	0.2
ICELAND	1981	5	1976	0.35	2.26	NA	39.195	133	0.03	0.2
ICELAND	1981	6	1975	0.49	3.293	NA	23.247	75	0.09	0.2
ICELAND	1981	7	1974	0.65	4.483	NA	12.71	27	0.448	0.2
ICELAND	1981	8	1973	0.82	5.821	NA	26.455	47	0.751	0.2
ICELAND	1981	9	1972	0.85	7.739	NA	4.804	9	0.811	0.2
ICELAND	1981	10	1971	0.82	9.422	NA	1.677	2	0.962	0.2
ICELAND	1981	11	1970	0.75	11.374	NA	0.582	1.3	0.988	0.2
ICELAND	1981	12	1969	0.69	12.784	NA	0.228	0.3	1	0.2
ICELAND	1981	13	1968	0.52	12.514	NA	0.053	0.1	1	0.2
ICELAND	1981	14	1967	0.52	19.069	NA	0.068	0.1	1	0.2
ICELAND	1982	1	1981	NA	NA	NA	NA	NA	NA	NA
ICELAND	1982	2	1980	NA	NA	NA	NA	NA	NA	NA
ICELAND	1982	3	1979	0.03	1.006	NA	3.285	132	0.021	0.2
ICELAND	1982	4	1978	0.19	1.55	NA	20.812	112	0.025	0.2
ICELAND	1982	5	1977	0.39	2.246	NA	24.462	77	0.038	0.2
ICELAND	1982	6	1976	0.56	3.104	NA	28.351	77	0.065	0.2
ICELAND	1982	7	1975	0.7	4.258	NA	14.012	38	0.297	0.2
ICELAND	1982	8	1974	0.9	5.386	NA	7.666	12	0.705	0.2
ICELAND	1982	9	1973	0.96	6.682	NA	11.517	17	0.815	0.2
ICELAND	1982	10	1972	0.87	9.141	NA	1.912	3	0.967	0.2
ICELAND	1982	11	1971	0.75	11.963	NA	0.327	0.9	1	0.2
ICELAND	1982	12	1970	0.67	14.226	NA	0.094	0.5	1	0.2
ICELAND	1982	13	1969	0.51	17.287	NA	0.043	0.1	1	0.2
ICELAND	1982	14	1968	0.51	16.59	NA	0.011	0.1	1	0.2
ICELAND	1983	1	1982	NA	NA	NA	NA	140	NA	0.2
ICELAND	1983	2	1981	NA	NA	NA	NA	139	NA	0.2
ICELAND	1983	3	1980	0.02	1.095	NA	3.554	233	0.019	0.2
ICELAND	1983	4	1979	0.18	1.599	NA	10.91	105	0.03	0.2
ICELAND	1983	5	1978	0.38	2.275	NA	24.305	76	0.047	0.2
ICELAND	1983	6	1977	0.56	3.021	NA	18.944	42	0.116	0.2
ICELAND	1983	7	1976	0.71	4.096	NA	17.382	36	0.264	0.2
ICELAND	1983	8	1975	0.88	5.481	NA	8.381	15	0.53	0.2
ICELAND	1983	9	1974	0.91	7.049	NA	2.054	4	0.715	0.2
ICELAND	1983	10	1973	0.85	8.128	NA	2.733	5	0.979	0.2
ICELAND	1983	11	1972	0.73	11.009	NA	0.514	1.1	0.985	0.2
ICELAND	1983	12	1971	0.67	13.972	NA	0.215	0.3	1	0.2
ICELAND	1983	13	1970	0.52	15.882	NA	0.064	0.2	1	0.2
ICELAND	1983	14	1969	0.52	18.498	NA	0.037	0.1	1	0.2
ICELAND	1984	1	1983	NA	NA	NA	NA	NA	NA	NA
ICELAND	1984	2	1982	NA	NA	NA	NA	NA	NA	NA
ICELAND	1984	3	1981	0.04	1.288	NA	6.75	139	0.019	0.2
ICELAND	1984	4	1980	0.2	1.725	NA	31.553	187	0.024	0.2
ICELAND	1984	5	1979	0.38	2.596	NA	19.42	72	0.053	0.2
ICELAND	1984	6	1978	0.53	3.581	NA	15.326	43	0.169	0.2
ICELAND	1984	7	1977	0.67	4.371	NA	8.082	20	0.444	0.2
ICELAND	1984	8	1976	0.81	5.798	NA	7.336	15	0.62	0.2
ICELAND	1984	9	1975	0.75	7.456	NA	2.68	5	0.716	0.2
ICELAND	1984	10	1974	0.7	9.851	NA	0.512	1	0.949	0.2
ICELAND	1984	11	1973	0.6	11.052	NA	0.538	1.9	0.969	0.2
ICELAND	1984	12	1972	0.56	14.338	NA	0.195	0.4	0.948	0.2
ICELAND	1984	13	1971	0.43	15.273	NA	0.09	0.1	1	0.2
ICELAND	1984	14	1970	0.43	16.66	NA	0.036	0.1	1	0.2
ICELAND	1985	1	1984	NA	NA	NA	NA	NA	NA	NA
ICELAND	1985	2	1983	NA	NA	NA	NA	NA	NA	NA
ICELAND	1985	3	1982	0.05	1.407	0.39	6.457	140	0	0.2
ICELAND	1985	4	1981	0.23	1.971	1.12	24.552	110	0.021	0.2
ICELAND	1985	5	1980	0.42	2.576	1.74	35.392	125	0.185	0.2
ICELAND	1985	6	1979	0.58	3.65	2.58	18.267	40	0.412	0.2
ICELAND	1985	7	1978	0.71	4.976	3.25	8.711	21	0.495	0.2
ICELAND	1985	8	1977	0.83	6.372	4.69	4.201	8	0.735	0.2
ICELAND	1985	9	1976	0.76	8.207	5.92	2.264	5	0.572	0.2
ICELAND	1985	10	1975	0.7	10.32	10.32	1.063	2	1	0.2
ICELAND	1985	11	1974	0.59	12.197	6.182	0.217	0.5	1	0.2
ICELAND	1985	12	1973	0.56	14.683	12.136	0.233	0.8	1	0.2
ICELAND	1985	13	1972	0.44	16.175	3.115	0.102	0.2	1	0.2
ICELAND	1985	14	1971	0.44	19.05	1.357	0.038	0.1	1	0.2
ICELAND	1986	1	1985	NA	NA	NA	NA	NA	NA	NA
ICELAND	1986	2	1984	NA	NA	NA	NA	NA	NA	NA
ICELAND	1986	3	1983	0.06	1.459	0.62	20.642	330	0.001	0.2
ICELAND	1986	4	1982	0.26	1.961	1.22	20.33	109	0.023	0.2
ICELAND	1986	5	1981	0.52	2.844	2.26	26.644	71	0.149	0.2
ICELAND	1986	6	1980	0.71	3.593	2.99	30.839	67	0.395	0.2
ICELAND	1986	7	1979	0.82	4.635	4.35	11.413	19	0.682	0.2
ICELAND	1986	8	1978	0.95	6.155	5.64	4.441	8	0.734	0.2
ICELAND	1986	9	1977	0.87	7.503	7.3	1.771	3	0.941	0.2
ICELAND	1986	10	1976	0.77	9.084	9.08	0.805	2	0.962	0.2
ICELAND	1986	11	1975	0.66	10.356	7.3	0.392	0.8	0.988	0.2
ICELAND	1986	12	1974	0.61	15.283	9.08	0.103	0.2	1	0.2
ICELAND	1986	13	1973	0.48	14.54	5.552	0.076	0.4	1	0.2
ICELAND	1986	14	1972	0.48	15.017	1.51	0.044	0.1	1	0.2
ICELAND	1987	1	1986	NA	NA	NA	NA	NA	NA	NA
ICELAND	1987	2	1985	NA	NA	NA	NA	NA	NA	NA
ICELAND	1987	3	1984	0.06	1.316	0.47	11.002	261	0.002	0.2
ICELAND	1987	4	1983	0.27	1.956	1.2	62.13	254	0.033	0.2
ICELAND	1987	5	1982	0.55	2.686	1.76	27.192	69	0.093	0.2
ICELAND	1987	6	1981	0.82	3.894	3	15.127	35	0.36	0.2
ICELAND	1987	7	1980	0.9	4.716	4.23	15.695	27	0.49	0.2
ICELAND	1987	8	1979	1.06	6.257	6.39	4.159	7	0.885	0.2
ICELAND	1987	9	1978	0.99	7.368	7.09	1.463	3	0.782	0.2
ICELAND	1987	10	1977	0.85	9.243	9.24	0.592	1	1	0.2
ICELAND	1987	11	1976	0.74	10.697	7.09	0.253	0.8	0.979	0.2
ICELAND	1987	12	1975	0.69	10.622	9.24	0.142	0.3	1	0.2
ICELAND	1987	13	1974	0.57	15.894	1.583	0.046	0.1	1	0.2
ICELAND	1987	14	1973	0.57	12.592	2.384	0.058	0.2	1	0.2
ICELAND	1988	1	1987	NA	NA	NA	NA	NA	NA	NA
ICELAND	1988	2	1986	NA	NA	NA	NA	NA	NA	NA
ICELAND	1988	3	1985	0.05	1.438	0.5	6.713	176	0.006	0.2
ICELAND	1988	4	1984	0.26	1.805	1.08	39.323	202	0.029	0.2
ICELAND	1988	5	1983	0.52	2.576	1.97	55.895	158	0.225	0.2
ICELAND	1988	6	1982	0.79	3.519	3.11	18.663	32	0.511	0.2
ICELAND	1988	7	1981	0.92	4.93	3.57	6.399	13	0.448	0.2
ICELAND	1988	8	1980	1.1	6.001	4.55	5.877	9	0.683	0.2
ICELAND	1988	9	1979	1.08	7.144	8.31	1.345	2	0.937	0.2
ICELAND	1988	10	1978	0.94	8.822	8.82	0.455	1	0.946	0.2
ICELAND	1988	11	1977	0.87	9.977	8.31	0.305	0.4	0.974	0.2
ICELAND	1988	12	1976	0.83	11.732	8.82	0.157	0.3	0.821	0.2
ICELAND	1988	13	1975	0.71	14.156	1.934	0.114	0.1	1	0.2
ICELAND	1988	14	1974	0.71	13.042	0.591	0.025	0	1	0.2
ICELAND	1989	1	1988	NA	NA	NA	NA	NA	NA	NA
ICELAND	1989	2	1987	NA	NA	NA	NA	NA	NA	NA
ICELAND	1989	3	1986	0.04	1.186	0.55	2.605	89	0.008	0.2
ICELAND	1989	4	1985	0.24	1.813	1.14	27.983	137	0.025	0.2
ICELAND	1989	5	1984	0.46	2.59	1.94	50.059	128	0.142	0.2
ICELAND	1989	6	1983	0.65	3.915	3.06	31.455	77	0.372	0.2
ICELAND	1989	7	1982	0.79	5.21	4.41	6.01	12	0.645	0.2
